utt_id,singer_id,technique,group,text,hypothesis,wer,per,wer_sub,wer_del,wer_ins,wer_n_ref
EN-Tenor-1__vibrato__speech__Always_Remember_Us_This_Way__0006,EN-Tenor-1,vibrato,speech,and the band wont play ill always,and e ban won to play i always,0.7142857142857143,0.30434782608695654,4,0,1,7
EN-Tenor-1__vibrato__speech__Always_Remember_Us_This_Way__0007,EN-Tenor-1,vibrato,speech,remember us this way oh yeah,remember us this way o ye,0.3333333333333333,0.058823529411764705,2,0,0,6
EN-Tenor-1__vibrato__speech__Always_Remember_Us_This_Way__0008,EN-Tenor-1,vibrato,speech,i dont wanna be just a memory baby yeah so when im all choked up,i don't want to be just a memory baby yeh so when i'm ot herd up,0.3333333333333333,0.21428571428571427,4,0,1,15
EN-Tenor-1__vibrato__speech__Always_Remember_Us_This_Way__0009,EN-Tenor-1,vibrato,speech,but i cant find the words every time we say goodbye baby it hurts,and i can find a word every time we say good bye bebe he herds,0.6428571428571429,0.2727272727272727,8,0,1,14
EN-Tenor-1__vibrato__speech__Always_Remember_Us_This_Way__0010,EN-Tenor-1,vibrato,speech,when the sun goes down and the band wont play ill always,when the sun goes down in the bear on play i always,0.3333333333333333,0.2702702702702703,4,0,0,12
EN-Tenor-1__vibrato__speech__Always_Remember_Us_This_Way__0011,EN-Tenor-1,vibrato,speech,remember us this way way,remember us this way  way,0.0,0.0,0,0,0,5
EN-Tenor-1__vibrato__speech__Always_Remember_Us_This_Way__0012,EN-Tenor-1,vibrato,speech,when you look at me and the whole world fades,when you look at me in the hoer face,0.4,0.35714285714285715,3,1,0,10
EN-Tenor-1__vibrato__speech__Always_Remember_Us_This_Way__0013,EN-Tenor-1,vibrato,speech,ill always remember us this way,i always remember us this way,0.16666666666666666,0.09523809523809523,1,0,0,6
EN-Tenor-1__vibrato__technique__Always_Remember_Us_This_Way__0000,EN-Tenor-1,vibrato,technique,that arizona sky burning in your eyes you look at me and babe,the air is on a sk    bourne ou   s u lu can be an babe,1.0769230769230769,0.525,12,0,2,13
EN-Tenor-1__vibrato__technique__Always_Remember_Us_This_Way__0001,EN-Tenor-1,vibrato,technique,i wanna catch on fire its buried in my soul,bona cajon f r is purrid himaso,1.0,0.6785714285714286,7,3,0,10
EN-Tenor-1__vibrato__technique__Always_Remember_Us_This_Way__0002,EN-Tenor-1,vibrato,technique,like california gold you found the light in me that i couldnt find,a canifona got you foun the thide in me a a good um fa hant,0.8461538461538461,0.6170212765957447,9,0,2,13
EN-Tenor-1__vibrato__technique__Always_Remember_Us_This_Way__0003,EN-Tenor-1,vibrato,technique,but all i really know youre where i wanna go,po vo ay n yo wi n o go,0.9,0.76,8,1,0,10
EN-Tenor-1__vibrato__technique__Always_Remember_Us_This_Way__0004,EN-Tenor-1,vibrato,technique,the part of me thats you will never die so when im all choked up but i cant find the words,e vod or me that you when neverr d so in am mo cho dovoo i can't find a vorrt,0.7142857142857143,0.5,14,1,0,21
EN-Tenor-1__vibrato__technique__Always_Remember_Us_This_Way__0005,EN-Tenor-1,vibrato,technique,every time we say goodbye baby it hurts when the sun goes down,every time le say goo by bev hes when the song goes song,0.5384615384615384,0.425,7,0,0,13
EN-Tenor-1__vibrato__technique__Always_Remember_Us_This_Way__0006,EN-Tenor-1,vibrato,technique,and the band wont play ill always,panda bel won play a awaays,0.8571428571428571,0.5652173913043478,5,1,0,7
EN-Tenor-1__vibrato__technique__Always_Remember_Us_This_Way__0007,EN-Tenor-1,vibrato,technique,remember us this way oh yeah,emen broade swe ho ye,1.0,0.7058823529411765,5,1,0,6
EN-Tenor-1__vibrato__technique__Always_Remember_Us_This_Way__0008,EN-Tenor-1,vibrato,technique,i dont wanna be just a memory baby yeah so when im all choked up,ane bi just the memory ba ba  so in a mo chot up,0.7333333333333333,0.5,9,2,0,15
EN-Tenor-1__vibrato__technique__Always_Remember_Us_This_Way__0009,EN-Tenor-1,vibrato,technique,but i cant find the words every time we say goodbye baby it hurts,n i con afi to s every time we say go b b b hes,0.7142857142857143,0.5454545454545454,9,0,1,14
EN-Tenor-1__vibrato__technique__Always_Remember_Us_This_Way__0010,EN-Tenor-1,vibrato,technique,when the sun goes down and the band wont play ill always,when the song goes a hoong an the boun want play out aways,0.6666666666666666,0.40540540540540543,7,0,1,12
EN-Tenor-1__vibrato__technique__Always_Remember_Us_This_Way__0011,EN-Tenor-1,vibrato,technique,remember us this way way,umam bura ha ha  haha isawa,1.2,1.1875,5,0,1,5
EN-Tenor-1__vibrato__technique__Always_Remember_Us_This_Way__0012,EN-Tenor-1,vibrato,technique,when you look at me and the whole world fades,wl u cone me and the ho warfa t,0.7,0.4642857142857143,6,1,0,10
EN-Tenor-1__vibrato__technique__Always_Remember_Us_This_Way__0013,EN-Tenor-1,vibrato,technique,ill always remember us this way,hal ways ferman bradas f,1.0,0.7619047619047619,5,1,0,6
EN-Tenor-1__vibrato__control__Enchanted__0000,EN-Tenor-1,vibrato,control,there i was again tonight forcing laughter faking smiles,there i was again to nigh for sin laughter fakin smells,0.6666666666666666,0.1891891891891892,4,0,2,9
EN-Tenor-1__vibrato__control__Enchanted__0001,EN-Tenor-1,vibrato,control,same old tired lonely place walls of insincerity shifting eyes and vacancy,sa motia lonely plice far sar ye san sara i shifting i an wagans say,1.1666666666666667,0.5272727272727272,11,0,3,12
EN-Tenor-1__vibrato__control__Enchanted__0002,EN-Tenor-1,vibrato,control,vanished when i saw your face all i can say is it was,vanished an i saw yo face o like a saesah hous,0.6923076923076923,0.45454545454545453,7,2,0,13
EN-Tenor-1__vibrato__control__Enchanted__0003,EN-Tenor-1,vibrato,control,enchanting to meet you,intalate me you,0.75,0.6,2,1,0,4
EN-Tenor-1__vibrato__control__Enchanted__0004,EN-Tenor-1,vibrato,control,this night it is sparkling dont you let it go,nest nite is sparkling don't yo let e go,0.5,0.25806451612903225,4,1,0,10
EN-Tenor-1__vibrato__control__Enchanted__0005,EN-Tenor-1,vibrato,control,im wonderstruck blushing all the way home ill spend forever,ha he mon darstra blushing a the way home ha he spell fo ever,1.0,0.48717948717948717,6,0,4,10
EN-Tenor-1__vibrato__control__Enchanted__0006,EN-Tenor-1,vibrato,control,wondering if you knew this night it is flawless,want a her fi n next nite es fla lass,1.1111111111111112,0.6206896551724138,9,0,1,9
EN-Tenor-1__vibrato__control__Enchanted__0007,EN-Tenor-1,vibrato,control,dont you let it go im wonderstruck dancing around all alone,dont yo let e go a mom de ostra desiro na dalo,0.8181818181818182,0.5853658536585366,8,0,1,11
EN-Tenor-1__vibrato__control__Enchanted__0008,EN-Tenor-1,vibrato,control,ill spend forever wondering if you knew i was enchanted to meet you,a hespell faraver wandra her fill now i want thank shally o mi yeu e  ee e,1.2307692307692308,0.7272727272727273,12,0,4,13
EN-Tenor-1__vibrato__speech__Enchanted__0000,EN-Tenor-1,vibrato,speech,there i was again tonight forcing laughter faking smiles,there i was again to night forcing love to herfaking smiles,0.5555555555555556,0.1891891891891892,3,0,2,9
EN-Tenor-1__vibrato__speech__Enchanted__0001,EN-Tenor-1,vibrato,speech,same old tired lonely place walls of insincerity shifting eyes and vacancy,semotired lonely place was of insincerity shifting eyes and avakancy,0.4166666666666667,0.18181818181818182,3,2,0,12
EN-Tenor-1__vibrato__speech__Enchanted__0002,EN-Tenor-1,vibrato,speech,vanished when i saw your face all i can say is it was,vanished when i saw your face all i can say is it was,0.0,0.0,0,0,0,13
EN-Tenor-1__vibrato__speech__Enchanted__0003,EN-Tenor-1,vibrato,speech,enchanting to meet you,enchanted to me e,0.75,0.26666666666666666,3,0,0,4
EN-Tenor-1__vibrato__speech__Enchanted__0004,EN-Tenor-1,vibrato,speech,this night is is sparkling dont you let it go,lis night he's bargling don't you let it go,0.4,0.25806451612903225,3,1,0,10
EN-Tenor-1__vibrato__speech__Enchanted__0005,EN-Tenor-1,vibrato,speech,im wonderstruck blushing all the way home ill spend forever,i'm wonder strok blushing all the way home i spend for ever,0.5,0.1282051282051282,3,0,2,10
EN-Tenor-1__vibrato__speech__Enchanted__0006,EN-Tenor-1,vibrato,speech,wondering if you knew this night is is flawless,r wandering if you knew this night is flawlass,0.4444444444444444,0.1724137931034483,2,1,1,9
EN-Tenor-1__vibrato__speech__Enchanted__0007,EN-Tenor-1,vibrato,speech,dont you let it go im wonderstruck dancing around all alone,don't yo let it go i'm wonder strack dancin round e all along,0.6363636363636364,0.17073170731707318,5,0,2,11
EN-Tenor-1__vibrato__speech__Enchanted__0008,EN-Tenor-1,vibrato,speech,ill spend forever wondering if you knew i was enchanted to meet you,ie spent for ever wondering if you knew i was enchanted to meet you,0.3076923076923077,0.11363636363636363,3,0,1,13
EN-Tenor-1__vibrato__technique__Enchanted__0000,EN-Tenor-1,vibrato,technique,there i was again tonight forcing laughter faking smiles,ne' was again to lih for sin laughter fakin smiles,0.7777777777777778,0.32432432432432434,4,1,2,9
EN-Tenor-1__vibrato__technique__Enchanted__0001,EN-Tenor-1,vibrato,technique,same old tired lonely place walls of insincerity shifting eyes and vacancy,sa mot a lonely plais vo sa ye since arae shifte ise an wagan se,1.1666666666666667,0.6181818181818182,11,0,3,12
EN-Tenor-1__vibrato__technique__Enchanted__0002,EN-Tenor-1,vibrato,technique,vanished when i saw your face all i can say is i was,wen is wen i saw your fce how like o sas  yous,0.8461538461538461,0.5625,8,2,1,13
EN-Tenor-1__vibrato__technique__Enchanted__0003,EN-Tenor-1,vibrato,technique,enchanting to meet you,in challat so mi you,1.0,0.5333333333333333,3,0,1,4
EN-Tenor-1__vibrato__technique__Enchanted__0004,EN-Tenor-1,vibrato,technique,this night it is sparkling dont you let it go,this nit is sparkling don't you let e go,0.3,0.12903225806451613,2,1,0,10
EN-Tenor-1__vibrato__technique__Enchanted__0005,EN-Tenor-1,vibrato,technique,im wonderstruck blushing all the way home ill spend forever,mon mon nastra plushing ral away hom ho e spen fo ever,1.2,0.48717948717948717,10,0,2,10
EN-Tenor-1__vibrato__technique__Enchanted__0006,EN-Tenor-1,vibrato,technique,wondering if you knew this night it is flawless,wan ja efimn des nites flaas,1.0,0.7241379310344828,6,3,0,9
EN-Tenor-1__vibrato__technique__Enchanted__0007,EN-Tenor-1,vibrato,technique,dont you let it go im wonderstruck dancing around all alone,don cho let e go on mon dostra desa ruden along,0.8181818181818182,0.5609756097560976,9,0,0,11
EN-Tenor-1__vibrato__technique__Enchanted__0008,EN-Tenor-1,vibrato,technique,ill spend forever wondering if you knew i was enchanted to meet you,a he spel fo afer wandera here fino i will sant yalat o me ye,1.0769230769230769,0.6363636363636364,12,0,2,13
EN-Tenor-1__vibrato__control__I_Knew_You_Were_Trouble__0000,EN-Tenor-1,vibrato,control,once upon a time a few mistakes ago i was in your sights you got me alone,was a poor time o filmatics a glow i was in your site you come here along,0.6470588235294118,0.42,11,0,0,17
EN-Tenor-1__vibrato__control__I_Knew_You_Were_Trouble__0001,EN-Tenor-1,vibrato,control,you found me you found me you found me,you folllow me you follow me you folllow me,0.3333333333333333,0.375,3,0,0,9
EN-Tenor-1__vibrato__control__I_Knew_You_Were_Trouble__0002,EN-Tenor-1,vibrato,control,i guess you didnt care and i guess i liked that and when i fell hard you took a step back,i guess yo didn't kere an i guess i lied dar an wem a far hard you took a that bug,0.5238095238095238,0.3508771929824561,11,0,0,21
EN-Tenor-1__vibrato__control__I_Knew_You_Were_Trouble__0003,EN-Tenor-1,vibrato,control,without me without me without me,witoow me witw me witow me,0.5,0.5238095238095238,3,0,0,6
EN-Tenor-1__vibrato__control__I_Knew_You_Were_Trouble__0004,EN-Tenor-1,vibrato,control,and hes long gone when hes next to me and i realize the blame is on me,an it's lom gone when it's ne still me an the re allies the blamis ong me,0.7647058823529411,0.5,11,1,1,17
EN-Tenor-1__vibrato__control__I_Knew_You_Were_Trouble__0005,EN-Tenor-1,vibrato,control,i knew you were trouble when you walked in so shame on me now flew me to places id never been,i knew you were trouble you wat ng so shame a me na flo meat til place ad a never beng,0.5714285714285714,0.3333333333333333,10,1,1,21
EN-Tenor-1__vibrato__control__I_Knew_You_Were_Trouble__0006,EN-Tenor-1,vibrato,control,till you put me down oh i knew you were trouble when you walked in,till you poo mt i know you war trouble where you are tng,0.6,0.39473684210526316,7,2,0,15
EN-Tenor-1__vibrato__control__I_Knew_You_Were_Trouble__0007,EN-Tenor-1,vibrato,control,so shame on me now i flew me to places id never been,so sham a me no i flow me so place at a never beng,0.6923076923076923,0.38235294117647056,8,0,1,13
EN-Tenor-1__vibrato__control__I_Knew_You_Were_Trouble__0008,EN-Tenor-1,vibrato,control,now im lying on the cold hard ground trouble trouble trouble,no a lion a cow hor grung trobo trobo trobo,1.0,0.5581395348837209,10,1,0,11
EN-Tenor-1__vibrato__control__I_Knew_You_Were_Trouble__0009,EN-Tenor-1,vibrato,control,trouble trouble trouble and the saddest fear,trobo trobo trobo an the sad is feare,1.0,0.4375,6,0,1,7
EN-Tenor-1__vibrato__control__I_Knew_You_Were_Trouble__0010,EN-Tenor-1,vibrato,control,comes creeping in that you never loved me or her or anyone or anything,calm scrapin en let yo never lune me or her or any one or anythin,0.6428571428571429,0.2978723404255319,8,0,1,14
EN-Tenor-1__vibrato__speech__I_Knew_You_Were_Trouble__0000,EN-Tenor-1,vibrato,speech,once upon a time a few mistakes ago i was in your sights you got me alone,once upon time a few mistakes ago i was in your sight yugame along,0.35294117647058826,0.14,3,3,0,17
EN-Tenor-1__vibrato__speech__I_Knew_You_Were_Trouble__0001,EN-Tenor-1,vibrato,speech,you found me you found me you found me,you found me you found me you found me,0.0,0.0,0,0,0,9
EN-Tenor-1__vibrato__speech__I_Knew_You_Were_Trouble__0002,EN-Tenor-1,vibrato,speech,i guess you didnt care and i guess i liked that and when i fell hard you took a step back,i guess yo didn't cere and i guess i like that and wen a fair heart you took a step back,0.3333333333333333,0.12280701754385964,7,0,0,21
EN-Tenor-1__vibrato__speech__I_Knew_You_Were_Trouble__0003,EN-Tenor-1,vibrato,speech,without me without me without me,without me without me without me,0.0,0.0,0,0,0,6
EN-Tenor-1__vibrato__speech__I_Knew_You_Were_Trouble__0004,EN-Tenor-1,vibrato,speech,and hes long gone when hes next to me and i realize the blame is on me,and his long gone wen his neck to me and the realise da blay is on me,0.47058823529411764,0.1875,8,0,0,17
EN-Tenor-1__vibrato__speech__I_Knew_You_Were_Trouble__0005,EN-Tenor-1,vibrato,speech,i knew you were trouble when you walked in so shame on me now flew me to places id never been,and knew you would trouble when you walked in so shame on me now flew me to places at never been,0.14285714285714285,0.12280701754385964,3,0,0,21
EN-Tenor-1__vibrato__speech__I_Knew_You_Were_Trouble__0006,EN-Tenor-1,vibrato,speech,till you put me down oh i knew you were trouble when you walked in,do you pul me down oh i knew yo were trouble when you walked ing,0.26666666666666666,0.21052631578947367,4,0,0,15
EN-Tenor-1__vibrato__speech__I_Knew_You_Were_Trouble__0007,EN-Tenor-1,vibrato,speech,so shame on me now now flew me to places id never been,so shemomin now flew me to places ad never been,0.38461538461538464,0.17142857142857143,2,3,0,13
EN-Tenor-1__vibrato__speech__I_Knew_You_Were_Trouble__0008,EN-Tenor-1,vibrato,speech,now im lying on the cold hard ground trouble trouble trouble,now am lying on the cohar ground trobo trobo trobo,0.5454545454545454,0.32558139534883723,5,1,0,11
EN-Tenor-1__vibrato__speech__I_Knew_You_Were_Trouble__0009,EN-Tenor-1,vibrato,speech,trouble trouble trouble and the saddest fear,trouble trouble trouble and a satis phere,0.42857142857142855,0.15625,3,0,0,7
EN-Tenor-1__vibrato__speech__I_Knew_You_Were_Trouble__0010,EN-Tenor-1,vibrato,speech,comes creeping in that you never loved me or her or anyone or anything,comes crupin name that you never love me or her or any one or anything,0.35714285714285715,0.14893617021276595,4,0,1,14
EN-Tenor-1__vibrato__technique__I_Knew_You_Were_Trouble__0000,EN-Tenor-1,vibrato,technique,once upon a time a few mistakes ago i was in your sights you got me alone,was a por tiime a fimous tax a go i was te o sides you tho me along,0.7647058823529411,0.44,12,0,1,17
